,customer_id,transaction_date,transaction_amount
6428,CUST_2092,2023-04-18,249.45
6429,CUST_1786,2023-04-18,415.88
6430,CUST_1572,2023-04-19,87.75
6431,CUST_1539,2023-04-19,329.87
6432,CUST_241,2023-04-19,295.83
6433,CUST_1222,2023-04-19,224.33
6434,CUST_2454,2023-04-19,406.91
6435,CUST_1313,2023-04-19,404.81
6436,CUST_1025,2023-04-19,418.72
6437,CUST_154,2023-04-19,34.77
6438,CUST_91,2023-04-19,268.25
6439,CUST_1193,2023-04-19,43.92
6440,CUST_1108,2023-04-19,96.36
6441,CUST_1785,2023-04-19,204.98
6442,CUST_1680,2023-04-19,128.85
6443,CUST_2168,2023-04-19,297.39
6444,CUST_2557,2023-04-19,441.03
6445,CUST_1613,2023-04-20,214.54
6446,CUST_210,2023-04-20,320.66
6447,CUST_2306,2023-04-20,103.25
6448,CUST_588,2023-04-20,391.41
6449,CUST_702,2023-04-20,211.16
6450,CUST_2458,2023-04-20,332.55
6451,CUST_39,2023-04-20,22.88
6452,CUST_2387,2023-04-20,72.03
6453,CUST_550,2023-04-20,271.79
6454,CUST_344,2023-04-20,220.06
6455,CUST_93,2023-04-20,215.04
6456,CUST_1974,2023-04-20,237.58
6457,CUST_112,2023-04-20,127.98
6458,CUST_974,2023-04-20,463.16
6459,CUST_1668,2023-04-20,429.63
6460,CUST_2687,2023-04-20,281.9
6461,CUST_2447,2023-04-20,297.31
6462,CUST_406,2023-04-20,251.75
6463,CUST_354,2023-04-20,72.84
6464,CUST_2722,2023-04-21,27.57
6465,CUST_329,2023-04-21,30.48
6466,CUST_2697,2023-04-21,24.83
6467,CUST_113,2023-04-21,392.54
6468,CUST_1662,2023-04-21,401.71
6469,CUST_2133,2023-04-21,458.95
6470,CUST_1667,2023-04-21,120.87
6471,CUST_896,2023-04-21,120.69
6472,CUST_2730,2023-04-21,36.71
6473,CUST_2629,2023-04-21,43.51
6474,CUST_2301,2023-04-21,380.01
6475,CUST_1247,2023-04-21,349.47
6476,CUST_2981,2023-04-21,245.95
6477,CUST_957,2023-04-21,207.01
6478,CUST_696,2023-04-22,186.85
6479,CUST_84,2023-04-22,29.91
6480,CUST_1308,2023-04-22,175.69
6481,CUST_633,2023-04-22,470.8
6482,CUST_65,2023-04-22,58.27
6483,CUST_680,2023-04-22,138.86
6484,CUST_1394,2023-04-22,441.54
6485,CUST_555,2023-04-23,404.66
6486,CUST_2063,2023-04-23,432.78
6487,CUST_250,2023-04-23,446.18
6488,CUST_1139,2023-04-23,421.54
6489,CUST_1050,2023-04-23,485.72
6490,CUST_1074,2023-04-23,236.91
6491,CUST_2677,2023-04-23,109.55
6492,CUST_28,2023-04-23,266.52
6493,CUST_639,2023-04-23,203.36
6494,CUST_232,2023-04-23,382.9
6495,CUST_1159,2023-04-23,127.35
6496,CUST_573,2023-04-23,119.19
6497,CUST_2849,2023-04-23,441.67
6498,CUST_1704,2023-04-23,284.24
6499,CUST_2778,2023-04-23,66.89
6500,CUST_2039,2023-04-23,220.88
6501,CUST_2012,2023-04-23,393.15
6502,CUST_1761,2023-04-23,440.74
6503,CUST_2952,2023-04-23,333.76
6504,CUST_1977,2023-04-23,441.53
6505,CUST_1192,2023-04-24,251.87
6506,CUST_643,2023-04-24,431.21
6507,CUST_2544,2023-04-24,120.35
6508,CUST_2375,2023-04-24,420.13
6509,CUST_2006,2023-04-24,175.62
6510,CUST_22,2023-04-24,44.98
6511,CUST_2185,2023-04-24,428.37
6512,CUST_2630,2023-04-24,120.01
6513,CUST_2964,2023-04-24,421.85
6514,CUST_987,2023-04-24,456.63
6515,CUST_1907,2023-04-24,479.12
6516,CUST_2792,2023-04-24,308.2
6517,CUST_2304,2023-04-24,315.87
6518,CUST_1800,2023-04-25,248.67
6519,CUST_1021,2023-04-25,389.81
6520,CUST_1441,2023-04-25,11.09
6521,CUST_852,2023-04-25,287.37
6522,CUST_1349,2023-04-25,276.83
6523,CUST_2492,2023-04-25,11.75
6524,CUST_755,2023-04-25,107.27
6525,CUST_76,2023-04-25,498.25
6526,CUST_2139,2023-04-25,478.3
6527,CUST_48,2023-04-25,14.92
6528,CUST_1680,2023-04-25,358.11
6529,CUST_1761,2023-04-25,254.53
6530,CUST_2693,2023-04-25,410.95
6531,CUST_1484,2023-04-26,292.64
6532,CUST_1811,2023-04-26,490.47
6533,CUST_1034,2023-04-26,238.43
6534,CUST_1994,2023-04-26,153.92
6535,CUST_1301,2023-04-26,387.55
6536,CUST_594,2023-04-26,210.36
6537,CUST_221,2023-04-26,70.03
6538,CUST_1985,2023-04-26,220.5
6539,CUST_2629,2023-04-26,22.59
6540,CUST_1658,2023-04-26,83.78
6541,CUST_1542,2023-04-26,419.14
6542,CUST_2510,2023-04-26,54.62
6543,CUST_1752,2023-04-26,457.45
6544,CUST_2574,2023-04-26,179.92
6545,CUST_2469,2023-04-26,281.71
6546,CUST_1833,2023-04-27,333.75
6547,CUST_1255,2023-04-27,308.66
6548,CUST_2644,2023-04-27,85.46
6549,CUST_2061,2023-04-27,452.82
6550,CUST_1995,2023-04-27,90.07
6551,CUST_250,2023-04-27,371.07
6552,CUST_300,2023-04-27,234.54
6553,CUST_2964,2023-04-27,58.98
6554,CUST_2270,2023-04-27,14.16
6555,CUST_726,2023-04-27,455.1
6556,CUST_2872,2023-04-27,101.5
6557,CUST_2715,2023-04-27,241.35
6558,CUST_1819,2023-04-27,483.05
6559,CUST_850,2023-04-28,354.9
6560,CUST_1042,2023-04-28,56.84
6561,CUST_2907,2023-04-28,131.51
6562,CUST_619,2023-04-28,116.84
6563,CUST_363,2023-04-28,264.37
6564,CUST_483,2023-04-28,277.21
6565,CUST_2681,2023-04-28,358.71
6566,CUST_2707,2023-04-28,387.91
6567,CUST_1806,2023-04-28,441.19
6568,CUST_499,2023-04-28,277.15
6569,CUST_1,2023-04-28,438.72
6570,CUST_2046,2023-04-28,427.95
6571,CUST_1126,2023-04-28,45.63
6572,CUST_1495,2023-04-28,325.13
6573,CUST_705,2023-04-28,362.49
6574,CUST_2482,2023-04-28,304.28
6575,CUST_1309,2023-04-28,183.05
6576,CUST_2310,2023-04-28,395.53
6577,CUST_1264,2023-04-28,477.12
6578,CUST_188,2023-04-29,361.13
6579,CUST_2525,2023-04-29,59.72
6580,CUST_954,2023-04-29,30.02
6581,CUST_1721,2023-04-29,382.95
6582,CUST_2677,2023-04-29,428.81
6583,CUST_2225,2023-04-29,128.22
6584,CUST_1372,2023-04-29,41.71
6585,CUST_2722,2023-04-29,218.53
6586,CUST_1117,2023-04-29,327.07
6587,CUST_94,2023-04-29,324.66
6588,CUST_1528,2023-04-29,135.56
6589,CUST_1319,2023-04-29,169.6
6590,CUST_2719,2023-04-29,421.6
6591,CUST_546,2023-04-29,285.59
6592,CUST_367,2023-04-29,274.14
6593,CUST_412,2023-04-30,471.06
6594,CUST_585,2023-04-30,323.4
6595,CUST_2610,2023-04-30,246.69
6596,CUST_1947,2023-04-30,51.26
6597,CUST_2662,2023-04-30,171.9
6598,CUST_696,2023-04-30,465.31
6599,CUST_1879,2023-04-30,201.54
6600,CUST_2507,2023-04-30,336.82
6601,CUST_336,2023-04-30,156.0
6602,CUST_103,2023-04-30,381.79
6603,CUST_1936,2023-04-30,383.15
6604,CUST_1932,2023-04-30,398.14
6605,CUST_2441,2023-04-30,269.86
6606,CUST_2810,2023-04-30,219.48
6607,CUST_1824,2023-04-30,494.52
6608,CUST_1737,2023-04-30,251.8
6609,CUST_1112,2023-05-01,360.41
6610,CUST_2898,2023-05-01,185.9
6611,CUST_1171,2023-05-01,350.96
6612,CUST_2919,2023-05-01,211.03
6613,CUST_1323,2023-05-01,77.92
6614,CUST_1216,2023-05-01,330.45
6615,CUST_2505,2023-05-01,270.25
6616,CUST_1070,2023-05-01,93.54
6617,CUST_2736,2023-05-01,267.95
6618,CUST_1057,2023-05-01,117.12
6619,CUST_237,2023-05-01,260.61
6620,CUST_1956,2023-05-01,49.27
6621,CUST_1709,2023-05-01,69.35
6622,CUST_166,2023-05-01,211.05
6623,CUST_477,2023-05-01,360.06
6624,CUST_1499,2023-05-02,41.63
6625,CUST_619,2023-05-02,147.13
6626,CUST_1060,2023-05-02,426.11
6627,CUST_1575,2023-05-02,392.2
6628,CUST_1125,2023-05-02,310.47
6629,CUST_317,2023-05-02,348.87
6630,CUST_410,2023-05-02,181.8
6631,CUST_489,2023-05-02,479.02
6632,CUST_442,2023-05-02,450.95
6633,CUST_461,2023-05-02,252.37
6634,CUST_1192,2023-05-03,473.23
6635,CUST_2688,2023-05-03,313.87
6636,CUST_151,2023-05-03,433.02
6637,CUST_868,2023-05-03,138.42
6638,CUST_1452,2023-05-03,371.83
6639,CUST_263,2023-05-03,293.55
6640,CUST_602,2023-05-03,58.67
6641,CUST_2480,2023-05-03,37.27
6642,CUST_1318,2023-05-03,222.19
6643,CUST_2974,2023-05-03,140.49
6644,CUST_1255,2023-05-04,98.27
6645,CUST_607,2023-05-04,53.39
6646,CUST_2566,2023-05-04,312.06
6647,CUST_2709,2023-05-04,257.68
6648,CUST_1828,2023-05-04,120.35
6649,CUST_1509,2023-05-04,403.06
6650,CUST_1527,2023-05-04,107.71
6651,CUST_966,2023-05-04,453.22
6652,CUST_1354,2023-05-04,283.03
6653,CUST_402,2023-05-04,62.23
6654,CUST_906,2023-05-04,487.82
6655,CUST_488,2023-05-05,196.88
6656,CUST_63,2023-05-05,469.39
6657,CUST_2284,2023-05-05,362.77
6658,CUST_2077,2023-05-05,155.0
6659,CUST_869,2023-05-05,218.22
6660,CUST_1788,2023-05-05,230.16
6661,CUST_2751,2023-05-05,168.58
6662,CUST_536,2023-05-05,153.09
6663,CUST_1014,2023-05-05,229.43
6664,CUST_2489,2023-05-05,467.17
6665,CUST_899,2023-05-05,291.49
6666,CUST_695,2023-05-05,25.62
6667,CUST_1669,2023-05-05,86.0
6668,CUST_396,2023-05-05,31.4
6669,CUST_2770,2023-05-05,42.02
6670,CUST_415,2023-05-05,64.21
6671,CUST_2064,2023-05-05,91.66
6672,CUST_2226,2023-05-05,195.7
6673,CUST_1466,2023-05-05,471.31
6674,CUST_1072,2023-05-05,204.54
6675,CUST_172,2023-05-06,304.94
6676,CUST_2460,2023-05-06,419.09
6677,CUST_635,2023-05-06,142.3
6678,CUST_1680,2023-05-06,271.94
6679,CUST_2157,2023-05-06,212.22
6680,CUST_1411,2023-05-06,83.83
6681,CUST_716,2023-05-06,395.17
6682,CUST_772,2023-05-06,69.62
6683,CUST_1070,2023-05-06,197.11
6684,CUST_252,2023-05-06,298.22
6685,CUST_2849,2023-05-06,345.08
6686,CUST_2441,2023-05-06,371.57
6687,CUST_1616,2023-05-06,107.48
6688,CUST_2653,2023-05-06,192.95
6689,CUST_557,2023-05-06,325.6
6690,CUST_2454,2023-05-06,167.37
6691,CUST_1128,2023-05-07,381.73
6692,CUST_868,2023-05-07,92.93
6693,CUST_896,2023-05-07,207.44
6694,CUST_2235,2023-05-07,21.99
6695,CUST_955,2023-05-07,313.36
6696,CUST_2117,2023-05-07,294.57
6697,CUST_2285,2023-05-07,388.69
6698,CUST_1113,2023-05-07,275.69
6699,CUST_27,2023-05-07,300.26
6700,CUST_2210,2023-05-07,170.06
6701,CUST_2495,2023-05-07,291.66
6702,CUST_292,2023-05-07,458.71
6703,CUST_2879,2023-05-07,303.72
6704,CUST_2404,2023-05-07,82.77
6705,CUST_1141,2023-05-07,485.42
6706,CUST_878,2023-05-07,13.07
6707,CUST_2604,2023-05-07,315.45
6708,CUST_2569,2023-05-07,320.68
6709,CUST_962,2023-05-07,251.69
6710,CUST_2980,2023-05-07,299.03
6711,CUST_72,2023-05-08,466.74
6712,CUST_2906,2023-05-08,147.64
6713,CUST_1175,2023-05-08,151.82
6714,CUST_2172,2023-05-08,422.45
6715,CUST_2157,2023-05-08,475.7
6716,CUST_775,2023-05-08,100.3
6717,CUST_1715,2023-05-08,400.49
6718,CUST_669,2023-05-09,144.46
6719,CUST_2902,2023-05-09,255.77
6720,CUST_492,2023-05-09,457.86
6721,CUST_2545,2023-05-09,370.78
6722,CUST_2239,2023-05-09,396.26
6723,CUST_1578,2023-05-09,264.89
6724,CUST_1510,2023-05-09,160.77
6725,CUST_1789,2023-05-09,285.42
6726,CUST_2717,2023-05-09,117.4
6727,CUST_1325,2023-05-09,278.13
6728,CUST_739,2023-05-09,400.03
6729,CUST_715,2023-05-09,345.69
6730,CUST_455,2023-05-10,353.52
6731,CUST_736,2023-05-10,117.57
6732,CUST_786,2023-05-10,303.69
6733,CUST_1352,2023-05-10,23.37
6734,CUST_876,2023-05-10,201.03
6735,CUST_49,2023-05-10,66.69
6736,CUST_2741,2023-05-10,136.67
6737,CUST_2870,2023-05-10,249.78
6738,CUST_348,2023-05-10,323.07
6739,CUST_1426,2023-05-10,29.75
6740,CUST_231,2023-05-11,55.66
6741,CUST_2979,2023-05-11,16.44
6742,CUST_37,2023-05-11,88.79
6743,CUST_2885,2023-05-11,413.94
6744,CUST_1521,2023-05-11,178.2
6745,CUST_595,2023-05-11,31.45
6746,CUST_2932,2023-05-11,303.98
6747,CUST_2318,2023-05-11,154.58
6748,CUST_1210,2023-05-11,394.6
6749,CUST_1590,2023-05-11,180.57
6750,CUST_2126,2023-05-11,20.44
6751,CUST_1681,2023-05-11,93.16
6752,CUST_2705,2023-05-11,496.79
6753,CUST_1207,2023-05-11,281.72
6754,CUST_992,2023-05-11,326.91
6755,CUST_2070,2023-05-11,497.6
6756,CUST_1176,2023-05-11,225.59
6757,CUST_1151,2023-05-11,134.19
6758,CUST_2915,2023-05-12,156.09
6759,CUST_2528,2023-05-12,497.46
6760,CUST_1966,2023-05-12,280.35
6761,CUST_2285,2023-05-12,237.05
6762,CUST_848,2023-05-12,323.3
6763,CUST_385,2023-05-12,264.58
6764,CUST_2674,2023-05-12,296.23
6765,CUST_1000,2023-05-12,293.26
6766,CUST_234,2023-05-12,233.95
6767,CUST_913,2023-05-12,341.53
6768,CUST_1566,2023-05-12,48.34
6769,CUST_1063,2023-05-12,150.48
6770,CUST_1628,2023-05-12,192.88
6771,CUST_2545,2023-05-12,454.93
6772,CUST_2716,2023-05-12,26.82
6773,CUST_2242,2023-05-12,227.51
6774,CUST_886,2023-05-12,321.77
6775,CUST_1466,2023-05-13,357.46
6776,CUST_2991,2023-05-13,270.68
6777,CUST_418,2023-05-13,247.62
6778,CUST_36,2023-05-13,31.46
6779,CUST_2454,2023-05-13,282.56
6780,CUST_1173,2023-05-13,418.65
6781,CUST_494,2023-05-13,227.49
6782,CUST_709,2023-05-13,496.26
6783,CUST_467,2023-05-13,221.59
6784,CUST_1682,2023-05-13,373.75
6785,CUST_916,2023-05-13,416.36
6786,CUST_607,2023-05-13,229.11
6787,CUST_381,2023-05-13,204.1
6788,CUST_1029,2023-05-13,374.19
6789,CUST_954,2023-05-13,161.09
6790,CUST_2420,2023-05-13,77.23
6791,CUST_2523,2023-05-13,65.66
6792,CUST_1895,2023-05-13,229.85
6793,CUST_671,2023-05-14,460.46
6794,CUST_2457,2023-05-14,497.65
6795,CUST_1371,2023-05-14,51.89
6796,CUST_826,2023-05-14,263.51
6797,CUST_2224,2023-05-14,485.55
6798,CUST_1674,2023-05-14,347.16
6799,CUST_807,2023-05-14,209.54
6800,CUST_2862,2023-05-14,150.73
6801,CUST_987,2023-05-14,156.18
6802,CUST_2306,2023-05-15,394.45
6803,CUST_1119,2023-05-15,257.47
6804,CUST_2610,2023-05-15,225.64
6805,CUST_1821,2023-05-15,274.53
6806,CUST_1771,2023-05-15,88.96
6807,CUST_2424,2023-05-15,199.72
6808,CUST_2235,2023-05-15,15.29
6809,CUST_803,2023-05-15,146.25
6810,CUST_2456,2023-05-15,145.45
6811,CUST_1862,2023-05-15,498.25
6812,CUST_868,2023-05-15,160.61
6813,CUST_1569,2023-05-16,372.15
6814,CUST_209,2023-05-16,469.12
6815,CUST_1596,2023-05-16,83.81
6816,CUST_2326,2023-05-16,310.03
6817,CUST_596,2023-05-16,304.22
6818,CUST_1673,2023-05-16,241.68
6819,CUST_736,2023-05-17,212.12
6820,CUST_2082,2023-05-17,77.45
6821,CUST_824,2023-05-17,321.66
6822,CUST_2631,2023-05-17,185.97
6823,CUST_2481,2023-05-17,30.6
6824,CUST_1696,2023-05-17,150.91
6825,CUST_1216,2023-05-17,378.38
6826,CUST_2897,2023-05-17,457.28
6827,CUST_2538,2023-05-17,312.79
6828,CUST_1053,2023-05-17,465.63
6829,CUST_2610,2023-05-18,301.73
6830,CUST_157,2023-05-18,297.87
6831,CUST_2235,2023-05-18,53.24
6832,CUST_2352,2023-05-18,445.64
6833,CUST_1531,2023-05-18,343.34
6834,CUST_239,2023-05-18,179.93
6835,CUST_2180,2023-05-18,484.71
6836,CUST_441,2023-05-18,395.21
6837,CUST_2207,2023-05-18,180.03
6838,CUST_1875,2023-05-18,146.76
6839,CUST_1654,2023-05-18,188.97
6840,CUST_2823,2023-05-19,451.87
6841,CUST_2727,2023-05-19,82.22
6842,CUST_1817,2023-05-19,335.82
6843,CUST_1222,2023-05-19,168.7
6844,CUST_857,2023-05-19,336.87
6845,CUST_1212,2023-05-19,117.64
6846,CUST_1711,2023-05-19,468.34
6847,CUST_1397,2023-05-19,48.96
6848,CUST_895,2023-05-19,238.53
6849,CUST_2500,2023-05-19,82.45
6850,CUST_1244,2023-05-19,138.65
6851,CUST_2713,2023-05-20,20.08
6852,CUST_2616,2023-05-20,170.18
6853,CUST_854,2023-05-20,407.81
6854,CUST_889,2023-05-20,261.56
6855,CUST_2335,2023-05-20,299.84
6856,CUST_872,2023-05-20,203.14
6857,CUST_2583,2023-05-20,151.64
6858,CUST_2911,2023-05-20,470.71
6859,CUST_692,2023-05-20,342.48
6860,CUST_114,2023-05-20,95.88
6861,CUST_2103,2023-05-20,184.99
6862,CUST_1850,2023-05-20,449.41
6863,CUST_2004,2023-05-20,139.6
6864,CUST_2907,2023-05-20,434.33
6865,CUST_517,2023-05-21,151.51
6866,CUST_2926,2023-05-21,211.27
6867,CUST_1293,2023-05-21,159.9
6868,CUST_67,2023-05-21,57.42
6869,CUST_1420,2023-05-21,378.89
6870,CUST_2580,2023-05-21,469.56
6871,CUST_926,2023-05-21,307.69
6872,CUST_345,2023-05-21,114.41
6873,CUST_37,2023-05-21,39.34
6874,CUST_441,2023-05-21,325.21
6875,CUST_1444,2023-05-21,400.69
6876,CUST_806,2023-05-21,349.7
6877,CUST_1239,2023-05-21,18.12
6878,CUST_2032,2023-05-21,104.79
6879,CUST_2280,2023-05-21,482.4
6880,CUST_2783,2023-05-22,155.79
6881,CUST_1760,2023-05-22,476.81
6882,CUST_101,2023-05-22,346.31
6883,CUST_712,2023-05-22,34.85
6884,CUST_625,2023-05-22,149.64
6885,CUST_306,2023-05-22,22.62
6886,CUST_373,2023-05-22,337.24
6887,CUST_886,2023-05-22,447.4
6888,CUST_916,2023-05-22,78.42
6889,CUST_1089,2023-05-22,367.59
6890,CUST_1597,2023-05-22,137.52
6891,CUST_2370,2023-05-22,214.55
6892,CUST_1431,2023-05-23,416.68
6893,CUST_2479,2023-05-23,261.1
6894,CUST_1038,2023-05-23,470.28
6895,CUST_1485,2023-05-23,84.71
6896,CUST_1211,2023-05-23,106.19
6897,CUST_1051,2023-05-23,137.39
6898,CUST_2623,2023-05-23,93.47
6899,CUST_2831,2023-05-23,166.17
6900,CUST_1917,2023-05-23,79.46
6901,CUST_1996,2023-05-23,294.47
6902,CUST_2893,2023-05-24,42.87
6903,CUST_973,2023-05-24,209.74
6904,CUST_715,2023-05-24,128.49
6905,CUST_1078,2023-05-24,325.53
6906,CUST_115,2023-05-24,222.85
6907,CUST_40,2023-05-24,250.02
6908,CUST_2046,2023-05-24,56.29
6909,CUST_1929,2023-05-24,169.34
6910,CUST_2763,2023-05-24,225.63
6911,CUST_864,2023-05-24,10.85
6912,CUST_480,2023-05-24,433.96
6913,CUST_1581,2023-05-24,410.12
6914,CUST_22,2023-05-24,268.07
6915,CUST_777,2023-05-24,11.08
6916,CUST_1960,2023-05-24,367.25
6917,CUST_829,2023-05-24,196.88
6918,CUST_2094,2023-05-24,293.83
6919,CUST_1998,2023-05-24,383.66
6920,CUST_974,2023-05-24,450.58
6921,CUST_2612,2023-05-25,348.2
6922,CUST_1059,2023-05-25,87.49
6923,CUST_844,2023-05-25,204.36
6924,CUST_2627,2023-05-25,35.73
6925,CUST_2697,2023-05-25,248.69
6926,CUST_1907,2023-05-25,11.78
6927,CUST_2147,2023-05-25,466.16
6928,CUST_1622,2023-05-25,348.74
6929,CUST_512,2023-05-25,43.54
6930,CUST_2577,2023-05-25,316.71
6931,CUST_2143,2023-05-25,269.49
6932,CUST_1704,2023-05-25,462.68
6933,CUST_432,2023-05-25,350.01
6934,CUST_2692,2023-05-25,267.6
6935,CUST_1899,2023-05-25,379.69
6936,CUST_2903,2023-05-25,112.97
6937,CUST_1943,2023-05-25,123.18
6938,CUST_944,2023-05-25,202.68
6939,CUST_1945,2023-05-26,471.32
6940,CUST_1149,2023-05-26,198.88
6941,CUST_1050,2023-05-26,380.65
6942,CUST_221,2023-05-26,411.8
6943,CUST_1314,2023-05-26,483.02
6944,CUST_1202,2023-05-26,38.5
6945,CUST_102,2023-05-26,385.67
6946,CUST_565,2023-05-26,152.43
6947,CUST_1791,2023-05-26,299.01
6948,CUST_2713,2023-05-26,454.75
6949,CUST_2063,2023-05-26,36.95
6950,CUST_1762,2023-05-26,174.95
6951,CUST_292,2023-05-27,453.66
6952,CUST_1880,2023-05-27,18.73
6953,CUST_653,2023-05-27,416.02
6954,CUST_1613,2023-05-27,213.88
6955,CUST_2201,2023-05-27,242.86
6956,CUST_1875,2023-05-27,362.29
6957,CUST_1204,2023-05-27,341.28
6958,CUST_884,2023-05-27,221.88
6959,CUST_2918,2023-05-27,423.59
6960,CUST_1526,2023-05-27,69.02
6961,CUST_910,2023-05-28,14.51
6962,CUST_1552,2023-05-28,483.0
6963,CUST_1832,2023-05-28,408.35
6964,CUST_1841,2023-05-28,141.47
6965,CUST_487,2023-05-28,240.19
6966,CUST_703,2023-05-28,235.12
6967,CUST_1516,2023-05-28,487.04
6968,CUST_429,2023-05-28,166.71
6969,CUST_1497,2023-05-28,425.0
6970,CUST_1054,2023-05-29,37.9
6971,CUST_2660,2023-05-29,237.29
6972,CUST_1837,2023-05-29,281.9
6973,CUST_460,2023-05-29,23.62
6974,CUST_506,2023-05-29,479.95
6975,CUST_239,2023-05-29,348.33
6976,CUST_1185,2023-05-29,91.19
6977,CUST_2836,2023-05-29,27.55
6978,CUST_1341,2023-05-29,18.99
6979,CUST_1066,2023-05-29,364.87
6980,CUST_2430,2023-05-29,62.01
6981,CUST_2241,2023-05-29,266.53
6982,CUST_2539,2023-05-29,182.14
6983,CUST_2227,2023-05-30,195.03
6984,CUST_2100,2023-05-30,173.59
6985,CUST_2515,2023-05-30,327.78
6986,CUST_1994,2023-05-30,112.27
6987,CUST_636,2023-05-30,334.92
6988,CUST_798,2023-05-30,274.44
6989,CUST_1044,2023-05-30,432.37
6990,CUST_2962,2023-05-30,380.79
6991,CUST_767,2023-05-30,110.11
6992,CUST_112,2023-05-30,481.9
6993,CUST_942,2023-05-30,213.41
6994,CUST_1778,2023-05-30,344.25
6995,CUST_2140,2023-05-30,441.48
6996,CUST_1162,2023-05-31,421.32
6997,CUST_2612,2023-05-31,292.83
6998,CUST_2746,2023-05-31,169.03
6999,CUST_827,2023-05-31,377.92
7000,CUST_1589,2023-05-31,326.78
7001,CUST_2304,2023-05-31,11.5
7002,CUST_1869,2023-05-31,488.62
7003,CUST_2230,2023-05-31,101.09
7004,CUST_1568,2023-05-31,334.3
7005,CUST_2776,2023-05-31,349.53
7006,CUST_2285,2023-05-31,492.63
7007,CUST_891,2023-05-31,95.7
7008,CUST_2133,2023-05-31,294.36
7009,CUST_2011,2023-05-31,211.28
7010,CUST_2274,2023-05-31,199.93
7011,CUST_1278,2023-06-01,258.62
7012,CUST_1906,2023-06-01,404.0
7013,CUST_483,2023-06-01,45.37
7014,CUST_1710,2023-06-01,451.67
7015,CUST_1889,2023-06-01,374.78
7016,CUST_1095,2023-06-01,225.87
7017,CUST_1870,2023-06-01,388.12
7018,CUST_1456,2023-06-01,75.35
7019,CUST_1336,2023-06-01,201.48
7020,CUST_2307,2023-06-01,89.05
7021,CUST_771,2023-06-01,220.51
7022,CUST_2204,2023-06-01,227.44
7023,CUST_2614,2023-06-01,118.13
7024,CUST_80,2023-06-01,10.67
7025,CUST_867,2023-06-01,429.1
7026,CUST_2438,2023-06-01,383.24
7027,CUST_2771,2023-06-01,338.34
7028,CUST_1896,2023-06-02,257.42
7029,CUST_1641,2023-06-02,340.59
7030,CUST_1365,2023-06-02,259.25
7031,CUST_1976,2023-06-02,489.01
7032,CUST_507,2023-06-02,142.03
7033,CUST_2234,2023-06-02,265.86
7034,CUST_948,2023-06-02,437.27
7035,CUST_589,2023-06-02,208.41
7036,CUST_2477,2023-06-02,336.79
7037,CUST_788,2023-06-02,236.22
7038,CUST_671,2023-06-02,59.95
7039,CUST_68,2023-06-02,343.08
7040,CUST_1631,2023-06-02,99.22
7041,CUST_2841,2023-06-03,286.8
7042,CUST_2690,2023-06-03,193.58
7043,CUST_337,2023-06-03,30.08
7044,CUST_2195,2023-06-03,285.56
7045,CUST_2179,2023-06-03,297.14
7046,CUST_620,2023-06-03,196.29
7047,CUST_860,2023-06-03,422.82
7048,CUST_2377,2023-06-03,432.55
7049,CUST_1741,2023-06-03,58.28
7050,CUST_543,2023-06-03,118.19
7051,CUST_2770,2023-06-03,446.64
7052,CUST_2097,2023-06-04,43.37
7053,CUST_2643,2023-06-04,484.18
7054,CUST_1502,2023-06-04,245.08
7055,CUST_1669,2023-06-04,359.38
7056,CUST_1462,2023-06-04,323.89
7057,CUST_1314,2023-06-04,57.86
7058,CUST_1797,2023-06-04,404.43
7059,CUST_2004,2023-06-04,192.26
7060,CUST_1051,2023-06-04,131.77
7061,CUST_536,2023-06-04,118.7
7062,CUST_651,2023-06-04,327.41
7063,CUST_1249,2023-06-04,369.68
7064,CUST_2533,2023-06-05,102.09
7065,CUST_214,2023-06-05,236.28
7066,CUST_1817,2023-06-05,206.22
7067,CUST_2034,2023-06-05,48.05
7068,CUST_1931,2023-06-05,389.4
7069,CUST_2302,2023-06-05,324.44
7070,CUST_1918,2023-06-05,204.32
7071,CUST_2709,2023-06-05,26.04
7072,CUST_1499,2023-06-05,74.78
7073,CUST_283,2023-06-05,314.63
7074,CUST_2169,2023-06-05,212.98
7075,CUST_119,2023-06-05,28.69
7076,CUST_140,2023-06-05,390.98
7077,CUST_2460,2023-06-05,31.38
7078,CUST_1291,2023-06-05,461.9
7079,CUST_806,2023-06-05,362.63
7080,CUST_19,2023-06-05,70.18
7081,CUST_1450,2023-06-05,199.55
7082,CUST_126,2023-06-05,137.84
7083,CUST_1776,2023-06-06,406.26
7084,CUST_1491,2023-06-06,321.05
7085,CUST_1373,2023-06-06,324.85
7086,CUST_2889,2023-06-06,311.93
7087,CUST_1585,2023-06-06,248.05
7088,CUST_164,2023-06-06,197.5
7089,CUST_961,2023-06-06,496.35
7090,CUST_873,2023-06-06,206.69
7091,CUST_1853,2023-06-06,127.12
7092,CUST_1435,2023-06-06,369.86
7093,CUST_153,2023-06-06,42.07
7094,CUST_1123,2023-06-06,354.99
7095,CUST_2095,2023-06-06,235.66
7096,CUST_1875,2023-06-06,400.82
7097,CUST_2288,2023-06-06,245.17
7098,CUST_682,2023-06-06,91.58
7099,CUST_2332,2023-06-06,164.62
7100,CUST_800,2023-06-07,450.91
7101,CUST_2832,2023-06-07,255.05
7102,CUST_2699,2023-06-07,144.45
7103,CUST_581,2023-06-07,458.38
